gamma,learning_rate,initial_t,power_t,noise_sigma,final_ctr_mean,final_ctr_std,final_ctr_cv,ab_final_ctr_mean,ab_final_ctr_std,improvement_over_ab_mean,improvement_over_ab_std,improvement_over_ab_cv,time_sensitivity_mean,time_sensitivity_std,context_coverage_mean,context_coverage_std,average_regret_mean,average_regret_std,max_regret_mean,max_regret_std,num_repetitions,timestamp
40.0,1.0,0.5,0.1,0.05,56.40355194772256,14.492621579574726,0.2569451936822554,32.93845096597986,0.4278975112127154,71.39260064979513,44.747305571822636,0.6267779176629706,0.06666666666666667,0.13333333333333333,0.7166666666666667,0.06666666666666667,40.32555555555556,14.192077254233205,181.8,52.90897844411664,5,2025-03-02 07:46:14
30.0,4.0,1.0,0.5,0.05,43.25033262574858,21.67672856151586,0.5011921815512437,33.39228305811424,0.7058194681338246,30.38159651733692,66.74387208645274,2.1968520333803423,0.06666666666666667,0.13333333333333333,0.6833333333333333,0.08164965809277258,52.69222222222222,23.262816154371738,182.6,65.10483852986658,5,2025-03-02 07:46:14
30.0,3.0,0.5,0.7,0.05,33.78450453382121,7.66944191349862,0.22701063754896406,33.1686560760427,0.4600399678428699,1.8453650158745312,23.14117089460483,12.540159098896794,0.124,0.152,0.7166666666666667,0.06666666666666665,63.04333333333334,8.393097104903868,258.0,17.4928556845359,5,2025-03-02 07:46:19
50.0,0.5,8.0,0.3,0.05,38.350518343132464,17.618347841172838,0.45940312158330465,33.26429193675217,0.3179279567838843,15.244624988298046,52.65007752859967,3.4536813840297476,0.13466666666666666,0.26601253103315764,0.7166666666666667,0.06666666666666667,60.17277777777779,17.819539525164192,221.8,60.68739572596603,5,2025-03-02 07:46:19
70.0,1.5,5.0,0.1,0.05,49.20382245167068,10.668792017260191,0.21682852033984484,33.14971699456264,0.4854996485298599,48.180011234161476,30.94233554771016,0.6422235021350692,0.06666666666666667,0.13002563849743892,0.75,0.0,41.11388888888889,6.025872714828005,200.8,48.4,5,2025-03-02 07:46:19
40.0,2.0,0.5,0.3,0.05,47.32524559875868,15.92017901971348,0.33639929002568264,33.40555365290585,0.48860936663882626,41.36610960327209,46.83433140584347,1.1321908648170007,0.06799999999999999,0.13269178991599712,0.6833333333333333,0.08164965809277258,50.733333333333334,16.410142527649715,200.8,48.4,5,2025-03-02 07:46:25
30.0,1.0,8.0,0.1,0.05,53.33500546874525,21.300035294828845,0.39936314072960655,33.63905871258317,0.2242837398422356,58.42447461277144,62.91173804097002,1.076804514853398,0.26666666666666666,0.3265986323710904,0.6333333333333334,0.09999999999999999,44.43333333333334,23.109966584907813,161.4,81.51711476739102,5,2025-03-02 07:46:25
30.0,3.0,8.0,0.5,0.05,45.244127579589914,14.915903500478581,0.32967601097489824,33.41820142390442,0.3942172495670961,34.933120108907396,42.90339541032303,1.2281581283483274,0.2026666666666667,0.16008886421123877,0.75,0.0,49.43888888888888,14.436444365768388,206.8,52.69686897719826,5,2025-03-02 07:46:25
40.0,2.0,1.0,0.1,0.05,58.240706880771164,22.03893902882767,0.37841125578961815,33.35285953016816,0.5819627270878525,75.08584175190076,67.52048270602603,0.8992438671611054,0.06666666666666667,0.13333333333333333,0.7166666666666667,0.12472191289246469,39.16111111111111,25.006075804901773,134.0,81.54262688925346,5,2025-03-02 07:46:30
40.0,1.5,3.0,0.5,0.05,46.66083050423098,18.80242619418707,0.40295952710233385,32.949137857315236,0.5174095131476263,42.43438942618251,59.234263918427935,1.3959023499435508,0.06799999999999999,0.13269178991599712,0.6833333333333333,0.08164965809277258,42.34166666666667,26.11834060673424,141.66666666666666,86.42710480193378,5,2025-03-02 07:46:30
50.0,1.0,5.0,0.1,0.05,59.62966643210317,17.32981124333794,0.29062398433958014,32.92089913257761,0.3154707923569036,80.75804408146946,51.86911286249932,0.642277973079354,0.13333333333333333,0.26666666666666666,0.75,0.0,35.78333333333334,19.219463514306998,134.2,60.400000000000006,5,2025-03-02 07:46:30
